tweet_id,tweet,sentiment
5083,link hear apple opening temporary store sxsw via,2
7190,sxsw folk taking note ipad sure download dan bricklin app notetaker really sweet thanks,2
3876,google launch major new social network called circle possibly today link sxsw,1
5214,apple setting pop- store austin sell bajillions ipad2s sxsw attendee link brilliant,2
5415,apple announces pop- store sxsw see take future pop- store link client,1
8107,vestibule temp-apple store min wait ipad2 64g -- replenished supply sxsw,2
4618,google/bing search smackdown panel giant room enough chair hope search floor-sitting sxsw,3
3426,lot chatter around google new social network circle sxsw -kek,1
1845,watching talk guy hired jony ive apple sxsw industrialdesign,1
6675,sound voice shot exploiting apple best buy -day return policy imacs brilliant sxsw,1
5590,cameron sinclair spearhead japan disaster relief sxsw via twitter iphone link,1
4606,tweeting sxsw pretty non existent today thanks iphone app fail hootsuite epic replacement owllove,0
8235,arrived google sxsw party awesome,2
1687,ipad lounge recharge see art ipad show daily sxsw austin detail link,1
4659,apple opening pop- store austin sixth congress sxsw link ipad2,1
1943,virtualwallet sxsw paypal get physical good cut apple get software virtual good,1
7469,original product device nut sxsw ipad,3
1768,sxsw 2011 novelty ipad news apps fade fast among digital delegate link,1
3668,jut time sxsw group-texting war heat fast society launch new android app update iphone app link,2
8565,got google party speakeasy free drink food coming sxsw,1
5079,fyi.. breaking google launch major new social network called circles..today link via sxsw socialmedia,1
414,crazy big crowd sxsw apple store sxsw link,1
6959,woah dude sxsw get branded tattoo exchange ipad really link think,1
8687,apple popup store sxsw link,1
6741,internet blur link ipad fade link sxsw,1
4454,sitting floor behind guy fondling new ipad disturbing way sxsw,0
2199,giving away ipad panel wish luck sxsw,2
1508,world largest ipad sxsw link,2
7739,iphone version flipboard hopefully summer sxflip sxsw,2
7302,setting google gsdm sxsw party going -- zing check event sxsurrogates.com come,2
5588,calvin geek charlie sheen goddess google sxsw,1
2009,lonely planet free guide austin link iphone sxsw,1
5909,google launch major new social network called circle possibly today link via sxsw,1
2430,apple 'popping sxsw setting temp site link austin atx austinbusiness,1
5831,google launching product sxsw link,1
7553,seated turkey bowl armadillo kill list sxxpress pass acquired could buy ipad sxsw,2
3901,made press room got swag registered ipad hopefully get meet mike tyson sxsw,1
7974,still use tweetie mac running leopard pariah sxsw wish least android something make cool,2
3264,google might launch circle today sxsw link mobile491,1
8256,next life coming back ipad woman keep hand thing sxsw,2
1876,win ipad sxsw via sxsw link,2
4400,way android party hewlitt packard badass thing goiing free food booze music love sxsw,1
893,hootsuite mobile sxsw update iphone blackberry android shared paul link shared,1
8501,ipad tweeting riding thru 210 sxsw,2
1810,setup sxsw demo restaurant page sign download iphone app check link say sxswi,2
6987,yes updated iphone app song info stream +others also live video streaming sxsw link,2
1878,ipad hand exquisite sxsw,2
1907,best schwag seen sxsw battery charger iphone get one,2
5216,apple open pop store sxsw time ipad2 sale link,1
5962,decided need ipad usguys sxsw agree,2
4319,yup woke iphone finished recharging mean got enough sleep last night right sxsw,1
3174,platform concertgoers launch android app time sxsw link sxsw link,1
6652,server challenge huge hit sxsw come booth 400 try hand win iphone bottle opener case beating min,1
4502,anyone find makeshift apple store sxsw yet,2
161,apple sxsw store still ipad short line,2
1221,according google marissa mayer future location augmented reality contextual discovery making smartphones smarter sxsw,1
4594,money money money .. apple head sxsw set temporary store austin link via,1
1674,go search watch google seems coming launch sxsw,1
5655,dawn ipad app week early help prep sxsw link,2
4382,seattle sxsw peep today replacement iphone hand back action,2
2762,iphone mute tag people conversation mobile sxsw notatsxsw,1
2434,discovered new conversation icebreaker hey new ipad yes .. sxsw social,2
6575,rumor apple opening temporary store downtown austin sxsw ipad launch link,1
2802,great blog latest news sxsw .. like opening apple store link sxsw2011,2
5108,sxsw really great social search probably good idea google,2
3470,personal guide austin sxsw link,1
1566,apple open temporary store friday scarbrough building 6th congress sxsw link,1
217,rumor monger good read google circle preview sxsw link via socbiz,2
4204,really need upgrade phone haha iphone apps probably need use sxsw link,2
5441,apple like pay long gadget liked many closed system work pnid sxsw,1
8198,spotted sxsw man need ipad link sxswi,2
8975,piday google sxsw booth link,1
7550,thanks free drink google sxsw speakeasy others link,2
4121,cool apple open temporary store sxsw link sxsw,2
2864,prefer news iphone ipad droid apps mobile apps sxsw,2
1251,listening australian knob celebrity journalist shoot -shoot -shoot iphone vid meeting celebs sxsw,1
6487,iphone apps using south southwest interactive link sxsw sxswi,1
9023,apparently google preference see google think like seenocreepy sxsw,1
6538,google launching check service sxsw providing deal fmsignal sxswi,1
5648,coyne sxsw keep road link,1
3785,open tech talk apple store whore pc right crowd dig -carrie sxsw,1
1004,game play swsx.. spot non apple electronics sxsw,1
6030,hoot new blog post hootsuite mobile sxsw~updates iphone blackberry android link,1
6427,100 line apple pop- store everyone waiting ipads first guy arrived :30am degree badge everywhere sxsw,1
3418,evolved novelty game essential utility link via sxsw,1
3260,google goggles location could tell example history building looking augmentedreality sxsw,2
1934,alive loving great talk jonathan dahl minimalistprogramming google marissa mayer marissagoogle sxsw,2
2030,great recap seemingly great sxsw session relive wonder google bing panel link,2
4016,facebook killer google circle announced sxsw interactive festival link google sxsw,1
1977,ipad sxsw thanks fxsw,2
600,grab latest sxsw link saytextson,1
5426,apple head sxsw set temporary store austin link,1
4337,good purchased ipad sxsw see people buying white one nice frame presentation reading,1
5546,even begin apple win sxsw link,2
8803,ogilvy sxsw podcast channel open bizness itunes subscribe daily update link,1
3257,getting new ipad sxsw flash apple store link,2
8921,anyone sxsw wan na bring back window foam link microsoft,1
4976,ipad come sxsw badge,2
4236,valuable apple ipad apps top critical task managed uber ipad day sxsw link,1
3301,haha google serving pie sxsw booth,1
7920,"apple set ,00-square-foot temporary store sxsw sell new ipads test potential link socialmedia ipad",1
7102,apple opening temporary store downtown austin sxsw ipad launch link source statesman.com,1
3187,line ipad2 pop apple store outlandish entire week sxsw,2
3401,aww yeah congrats winning last ipad case boyfriend smiling sxsw cbatsxsw,2
128,stack ipad2 waiting bought sxsw got mine hassle apple handled perfectly link,2
1588,yay flipboard next platform iphone ceo say sxsw,2
7186,reason apple continued survival existence god enchantment sxsw sxswi,0
2231,marissa mayer google connect digital physical world mobile link sxsw,1
7600,google circle loom google nerd 'get social sxsw link via,1
491,photo far best sxsw accessory ipad followed closely margarita wink link,2
8967,started sxsw planning last night official ipad app.. solid resource still come short scheduling,2
5878,google launch major new social network called circle possibly today link sxsw,1
411,check coyne update sxsw link via,1
6626,win ipad2 signing link sxsw wantlet,1
5471,apple store downtown austin open til midnight sxsw,1
5169,apple like pay apple like barry diller sxsw acc ballroom pic link,1
8664,cnn launch everywhere service mobile google computer link sxsw via,1
7001,iphone apps keep grooving sxsw 2011 link via,2
5044,double fisting keynote sxsw apple link,1
4509,sxsw indieauthors sander one author talked technology story facebook/iphone showing story,1
4356,new moose tracker google discus importance location mobile link sxsw,1
8659,wish could head link 1pm cst today win vip access acoustic solo set sxsw tonight,1
52,link edchat musedchat sxsw sxswi classical newtwitter,1
3644,taking flight away big apple nyc nest barely hatched startup take flight sxsw link sxsw startup,1
7699,false alarm could google blushing google launch major new social network called circle link sxsw,1
2116,iphone crashed front sxsw apple pop- bestworstthingever,3
5949,great panel /guys google hotpot social recs def end recs discotalk sxsw sloanxsw,2
74,.. sxsw news yahoo.com loosing search traffic new site google.com doubt last tho weird name,1
7900,apple put popup store sxsw hawk ipad think sell one two link,2
1373,-- gsd google..sitting tree link sxsw gsdm,1
5185,one thing sxsw good flash mob hive-think apple win sxsw ipad2 link,2
1762,google map usage mobile seeing demo new version mobile map nice sxsw,2
1900,laugh loud gadgetzilla fun sxsw festival time god scared got netbook ipad droid,2
8362,sxsw quote day ipad interface design .. relatable discoverable ipad digital,1
6319,mingly apple day giveaway register win sxsw winning link,1
4668,apple opening temp store friday 6th congress sxsw link,1
6515,best thing heard weekend sxsw gave ipad money japan relief need ipad,2
1574,ran temporary apple store amy sxsw,1
2267,could big google launch major new social network called circle possibly today link tech sxsw,1
5783,going sxsw find could win tech prize ipad iphone case,1
3739,tried initiate carpooling ridonkulous taxi line geek silent bet everyone would iphone app sxsw,1
5991,free sampler celebrate sxsw year including barton hollow link nice,1
3267,food4thought..juxtaposed ipad sxsw rocking lybian rebel thwarted gorgeous day japan reeling,2
6952,win free ipad webdoc.com sxsw,1
6753,ironic tee usurped ipad hipster/geek/start- chic fashion item year sxsw,2
3136,novelty ipad news apps fade fast among sxsw delegate link,0
2103,android party .. sxsw lustre pearl bar others link,1
5663,design ipad like design 101 class someone give talk assume ditch previous experience sxsw,1
3298,google product need condensed merissa mayor sxsw conference 2011 link,3
6054,yet walk conference room look like apple think nothing else sxsw,0
3507,apple ehphone available canada sxsw apple aphone canada,1
4639,ipad lounge free daily sxsw free coffee ipad art recharge refresh austin detail link,2
3178,queueing ipads instead partying honestly geek get grip ipad take sxsw video link,1
3720,mayer making clear google going straight foursquare gowalla google hotpot sxsw,1
4969,mass google-zation ranking /indexing educational asset lost sea uncatalogued material present futureofed gsdm sxsw,1
6832,updated npr music iphone app song info song live video streaming time sxsw link,2
1335,disgusted iphone battery life already blackberry going strong sxsw,0
2656,average google map see user come mobile device becoming connected sxsw donline,1
8711,packed house google/bing search ranking hope catfight sxsw qagb,2
3711,good morning everybody ipad take sxsw video link via mashable apple,2
1590,great meet meetup post new sxsw medical apps link sxswh hcsm,1
7015,phone around blackberry iphone android distant third sxsw,1
5781,going sxsw checkin friend austin location-based apps link iphone,1
4102,gsdm google party hook sxsw link,2
2364,google social network circle coming today sxsw link,1
1264,available today mobile apps iphone android blackberry windowsmobile facebook info link sxsw,1
2026,idea time apple store sxsw close tonight,1
4260,atomic tom rocked cnn grill party brooklyn google also food drink fantastic sxsw sxswi,1
8263,got custome iphone case sxsw artwork favorite blackbook piece link,2
6816,traveling sxsw ipad //2011,1
3940,would give apple stock like slim link sxsw,2
860,geeky love apple opening temporary store downtown austin sxsw ipad launch link,2
177,winning picture android google sxsw link,2
6418,oo apple rumored opening temporary store sxsw link,2
6617,walking pop- apple store like walking future ipad type computer sxsw,1
623,google host developer day sxsw link sxsw,1
5299,sxsw need best android dev html5/ issue need solving quickly handsome reward love grab,1
6199,friendly reminder sxsw attendee talk text film slap steal ipad,1
4161,line apple pop- store austin open sxsw link,1
1145,view back line get league extraordinary hacker google event sxsw link,1
3763,agency push google direction never would gone say creative lab strategy director sxsw,2
5444,apple opened pop- store sxsw release ipad quite scene geek power link,2
1627,send early app access io android glad team help sxsw,1
2596,white ipad2 64gig wifi available austin sxsw apple popup store right wait,2
2785,getting ready mom ipad designing boomer link sxsw,1
3800,hey app download android app market head sxsw,0
4704,wow spending minute sxsw line apple popup store sxsw link,1
1132,attending party sxsw interested people wiings,1
2824,updated iphone app song info select stream incl live video streaming time sxsw link,2
8502,attn apple opening temporary store downtown austin sxsw ipad launch link,1
3473,hey mark sleep sxsw bring home shiny new ipad would smiling,2
4893,talking social medium monitoring platform sm2 radian6 google analytics smmnextgen sxsw -- right line convo last night,1
4209,really hoping sxsw would bring android version well maybe someday.. long time,0
7126,looking iphone app manages multiple account allowing select follow list suggestion sxsw,1
4222,awesome lost colleague left iphone car fail sxsw,1
7826,watch sxsw link,1
3316,ipad design also checkout project magazine guardian eyewitness zinio interesting concept ref ipad magazine sxsw,1
3393,wow much hirer expected google map use mobile sxsw,2
851,google looking social signal search result qagb sxsw,1
1679,hoping blackberry sprint popup store open get xtra battery yes still sprint blackberry sxsw apple,1
1177,ipad star gadget sxsw link sxsw,2
2579,kinda giddy theindustryparty google gsdm finally fun come non swsurrogates sxsw notpouting,2
7028,ton good music free sxsw sampler via link,1
3855,biyt email like google voice email loveit sxsw startupbus,3
2782,getting ready session designing ipad interface lynn teo ballroom austin convention center sxsw,1
8696,another super smart move apple link temporary store sxsw apple sxsw,2
9040,google trying fill void local information hotpot biz claim provide photo info sxsw,1
5365,browserwars panel without apple like sxsw without party,2
5394,another great panel hilton austin left brain search google right brain search sxsw,2
5454,apple plan keep austin wired opening pop- apple store sxsw link,1
7837,apple temporary retail store sxsw sweet ipad2,2
3161,hope filtering intuitive via google launch major new social network called circles.. link sxsw,1
2925,suspense google launch major new social network called circle possibly today link sxsw,2
1743,going sxsw google map free hotspot link warning 2009,1
5017,someone going ask bing copying google search result qagb sxsw seo,1
6346,new ubersocial iphone app store includes uberguide sxsw sponsored mashabl cont link,1
3685,cameron sinclair spearhead japan disaster relief sxsw via twitter iphone link socialmedia philanthropy,1
4805,walking pop- apple store like walking future ipad type computer sxsw,2
6978,yayrt new ubersocial iphone app store includes uberguide sxsw sponsored mashable link,1
8027,smartypants getting ipad couple minute thanks widfy sxsw,1
9022,way love 'all discus apple-breeds midst pre- sxsw madness,2
5464,apple set open popup shop core sxsw action going sell ipad2 sxsw link // danger,1
862,love sxsw apple come cool technology one ever heard conference,2
9020,funny watching room full people hold ipad air take photo like room full tablet staring sxsw,3
8444,watching man game radisson waiting next talk ipad android sxsw,1
5218,austinites sxsw check iphone link,1
7695,need workspace book iphone link app sxsw virtualoffice,2
3085,hmm something seems amiss apple store gsdm sxsw welivehere apple store sxsw link,1
2612,ellen page appearance reduced iphone call heart broken sxsw super,1
4663,apple opening pop- store austin sxsw link phew beginning panic thanks steve sxsw,2
3441,line apple store insane.. sxsw,1
3795,hey grill come create customizable iphone case tweet sxsw,2
6930,said ipad photo apple store sxsw link,1
2091,gearing sxsw interactive trade show across google link,1
259,sxsw app iphone ridiculous personal planner next day,2
1434,dear sxsw matt cutts google may want provide larger room salon hilton sayin sxsw sxswi,1
3673,standing back iphone plugged laptop connect ready everything great one happy gsdm sxsw,1
3894,panelist texas observer called ipad lean back device sxsw newsapp 'mconfused,3
6764,hand judging pop- store constant line apple ipad2 clearly breaking sxsw,2
4221,look like could get ipad2 link apple sxsw,2
1541,nice link killer shot got last night nokiaconnects concert sxsw,1
3676,100 line apple pop- store everyone waiting ipads first guy arrived :30am degree badge everywhere sxsw,2
7419,pop- apple store sell ipad2 sxsw line insane link,1
8652,never thought sitting floor austin convention center best place plug iphone charger sxsw,1
2162,spasmatics rockin aclu google party sxsw,2
5165,google map usage mobile marissa mayer sxsw,1
5586,buying ipad2 turn ipad1 apple store wipe clean donates school mrs. job idea apple ipad2 sxsw,2
3188,life get ipad sync session partial iphone fine ipad deciding want sxsw,0
7835,itunes free sxsw sampler featuring selection year performer link,1
7750,heading sxsw austin guide iphone free limited time link,1
6324,morning everyone ipad giveaway sxsw close shortly need sign link enter,1
3786,new ubersocial iphone app store includes uberguide sxsw link,1
3374,meet guy bought first ipad sxsw apple pop- store link via,1
5887,google launch major new social network called circle possibly today link sxsw via,1
3235,eyeing grilled cheese stand session mom ipad designing boomer sxsw 4hb cheatday,1
5593,cameron sinclair spearhead japan disaster relief sxsw via twitter iphone link sxsw4jp archforhumanity,1
5918,google demo league extraordinary hacker cool stuff like web apps google sxsw lxh,2
6156,ipad deck killing sxsw,1
7958,saw going sxsw download groundlink app ride limo austin link see booth 437,1
4174,going listen former coworker speak trip mar nasa ipad time sxsw,1
7640,whoa dude front using google wave sxsw xplat,2
1095,social site like delicious often better result google bing qagb sxsw,0
879,great mental image people session taking photo ipad air.. doingitwrong sxsw,2
7933,epicurious flipboard cnn wired moma example good ipad design sxsw link,2
4481,gon na leave sxsw tomorrow 5pm purchase ipad2 map store link,1
5554,best brand marketing sxsw solar powered carousel rock roll trailer park apple ipad2 pop- shop,2
990,attending panel better living cloud computing presented google jon wiley sxsw,1
2263,blackberry apps sxsw pls let know..cheers..will iphone too.. smiling,3
2304,.. law average better buzz google circle __ sxsw,2
1149,following buzz hee hee google drip feeding information facebook rival circle sxsw,1
5652,dancing google 80 party.. truth need girl joint sxsw link,1
7020,6th congress dude creatively saving ipad URL sxsw link,2
1288,want use video sxsw talk today need able download ipad know link,1
1624,shame confirmed apple store week popup austin sxsw ./v7jwekn gave credit,1
1275,apple two austin store week downtown presence change sxsw popup store link,2
3406,le hour apple store link line link sxsw ipad2,1
3435,free itunes store track sxsw featured artists.. link grab gone.. thanks apple,2
894,hootsuite mobile sxsw update iphone blackberry android whether getting friendly .. link,1
5937,google route around traffic function save user year every day marissa mayer sxsw,2
7625,making sure packed everything need sxsw iphone ipad charger business card pant missing anything,1
7677,sxsw tried day ipad macbook pro experiment heart real keyboard,0
7972,socialmuse android available genius lookalike music listening appcircus sxsw,2
7531,watch ear austin convention center today fam.. showing new iphone game sxsw,2
2451,headed sxsw hear talk integrated social network dynamic team synergy got ipad ready,2
6941,google reveal new social network called circle google facebook twitter sxsw link via,1
4720,know time iphone blackberry camera hotel clock say different time austin texas sxsw -- time,1
3205,close front ipad2 line sxsw apple popup store,1
1935,sudden realization session news publisher question ipad design share idea via app store sxsw sxswi,1
8450,enjoying rooftop terrace speakeasy reassured 'extraordinary hacking google meant soft couch bar sxsw,1
4374,really tempted get ipad sxsw,2
2598,dgtltribe sxsw openbeta6 ipad give-away fantastic going squeeze ..,2
2415,bjdproductions apple head sxsw set temporary store austin link tech,1
4387,put first sticker mac signing iphone beta sxsw link,1
7366,300 people line apple store downtown austin ipad2 sxsw,1
8474,time next week google party sxsw,2
5826,google hotpot= yelp killer impressive integration personalized recommendation really fast sxsw,2
4442,billion mile year driven google navigation mobile sxsw,1
4950,google map usage mobile 150 million mobile user sxsw via,2
1548,google circle indeed going sxsw likely release google may,1
6861,walkin street navigating via google tweeting random guy yelping welcome sxsw usguys,1
3457,hear designing ipad interface new navigation schema sxsw link uxdes,1
3476,hey sxsw life give food poisoning pitch food poisoning iphone app passing venture capitalist,1
8352,guy get tattooed company logo win ipad .. link sxsw,2
4143,barry diller newsbeast merger might work barry diller.. link news barry_diller iac newsweek sxsw cyber iphone,1
3900,love google said want know sxsw,1
7154,pop store popping everywhere confirmed apple store week popup austin sxsw cont link,1
2400,egyptian content flood google put two server web came back sxsw sxswsa,1
3586,dang touched ipad want *sigh* sxsw,2
1161,unloading ipads link sxsw apple ipad2,1
7921,apple set 500 sqft store sxsw sell ipad2 link,1
7869,iphone gps messed think yonkers almost good sxsw link,0
8587,google hotpot- rate restaurant get personalized recos eat think foursquare yelp etc covered already sxsw,2
1136,pre-order 'humorous bee catch month link sxsw,1
718,gamesalad topic dutch podcast link gssxsw sxsw sxsw2011 sxswnl,1
3389,lunch cnngrill view html5 dev trench android painful io sleek sxsw,0
6730,sxsw apple pop- store nut still packed link,1
1485,begins.. story cool sxsw app also apple launching ipad temp store stay tuned.. love sxsw,2
6570,rumor apple opening temporary store downtown austin sxsw ipad2 launch link,2
786,google launch major new social network called circle possibly today link sxsw,1
7848,qrafter better paid free code apps scan vcards also download qrcode iphone sxsw,2
5681,domo io android got released domo tonchidot boom sxsw,1
6406,come building custom map google map night sxsw organize party itinerary productive,1
8015,design baby boomer john mcree ipad design sxsw yourmom,3
7954,san listen others saying happens ihearnetwork android sxsw yoroshiku onegai itashimasu,1
2931,** love apple pop- store sxsw .. one question bring truck signal please say yes,2
8866,sxsw crowd swarm ipad2 launch link via sxsw2011 apple,2
7422,rumor apple set temporary store ipad2 release near sxsw convention center downtown austin link sxsw ipad2,1
3382,technology apple save sxsw set open pop- store despite two austin texas location .. link tech,2
7782,true best hungry sxsw tip mekong river great vietnamese link 6th till 11pm via,1
3024,texas observer tomlinson say would double revenue per issue ipad subscription newsapps sxsw,2
1170,used ipad help brit find hotel austin gooddeed sxsw winning,2
7548,sxsw csr reporting janecek microsoft give charity apple give nothing everyone room iphone drive decision,0
2376,pretty excited iphone stop working sxsw,0
8415,sxsw folk pretty kool-aid-drinking bunch think android tablet hardcore linux nerd let know,1
8101,sxsw startup elevator pitch minute ogilvy sydney sxsw podcast ep5 ausxsw link,1
6451,post sxswi 2011. day bpm sxsw link -surprised run bpm folk pop- apple store,1
1127,wait 6th congress get ipad apple opening pop- store austin sxsw tcrn./eb5fjs,1
4609,like seeing applying technology art project sxsw,1
1745,going sxsw need lift airport register free shuttle link,1
7021,google disavowal planned launch sxsw,1
3679,wandered google doodle presentation see presenting fun sxsw,2
1641,apple android thing going tomorrow sxsw,1
4485,testing ncaa mmod ipad app sxsw session flawless livesteam bracket show atrix make sense mute though,2
7304,slap face link code valid :59p // infektd sxsw necro,1
3867,discovr available iphone thanks sxsw,2
2867,sitting behind dude barcode tattoo neck controlling urge scan iphone sxsw,1
1825,line front secret apple ipad store congress ave long line sbux longer sxsw,1
3220,mullenweg admits iphone app wordpress good yet true respect honesty awareness sxsw,0
4814,ipad envy greater waa sxsw,2
8071,contactless iphone payment system trialled visa anz bank due apple boycotting existing nfc link sxsw,1
2302,reminded abt value google zeitgeist link sxsw,1
1549,google launch major new social network called circle rww./f6bcet sxsw,1
6295,marissa mayer google connect digital physical world mobile link sxsw,1
1992,sxsw need get ipad right away apple opening pop- store west 6th congress link,1
1259,switching office ipad next session flipboard gamechanger passing fad like one sxsw,1
