tweet_id,tweet,sentiment
3269,tech lightbox_photo want new android camera app sxsw sad although android adopt .. link technolog,2
4274,googl marissa mayer location-bas 'fast fun futur link sxsw sxswi,2
180,"spent ,00+ come sxsw alreadi use ipad wait coupl citi block ipad2 sxsw link",0
4711,noth quit like sxsw make want ipad desper almost drool guy next,2
51,link -- help forward doc anonym account techi peopl help jam libya sxsw,1
5252,social import googl screw big launch circu link via sxsw,1
7204,thought peopl spent lot time stare iphon last year sxsw ..just wait,1
4583,googl new social network circl announc today sxsw,1
7077,appl open pop- shop sxsw report link sxsw,1
5399,ipad2 left appl store sxsw anyon know smile,1
1438,new ubersoci iphon app store includ uberguid sxsw sponsor mashabl link,1
6541,googl set launch new social network circl today sxsw,1
7456,cun appl keep ipad2 popup store open late next sxsw parti impuls late night purchas regret here..,2
7792,n22 opportun knock link code valid :59p // infektd sxsw necro,1
8178,lazer display tonit link gsdm googl industri parti link sxsw,1
4469,correct cab driver well prepar sxsw got laptop blackberri iphon dashboard got regular cell,1
8016,sxsw fmsignal marissa mayer googl announc check in interview john battel link,1
2339,sxsw enchant like say pleas regist googl hahah,1
6615,tweet regist exclus pass event parti ipad sxsw liberti and/ free sxswpass,1
680,tim soo invis instrument jaw drop iphone+wii control link lovemusicapi sxsw,2
6669,appear appl open pop store austin sxsw employe tri hide beechwood tabl gave away,1
6034,horror stori women tech link sxsw 9to5,1
5755,full sxsw touchingstori present link,1
4671,listen 'congo ipanema via discovr app iphon link live sxsw,1
8772,event day earthquak tsunami ipad plu sxsw.. link,1
6127,ipad design headach take two tablet call panel excit hear live sxsw,1
8850,tire wait line store best buy austin announc ipad2 sale today sxswinfo sxsw,1
4806,smart entrepreneur would set -line consign shop help sell outdat ipad1 unit sxsw link,1
1607,walk industri parti gsdm googl austin sxsw,1
704,check iphon develop meet sxsw link sxsw,2
828,googl launch social network definit sxsw rumor still .. link googlecircl,1
7262,anyon know sxsw appl store still ipad,1
3749,good point love sxsw appl come cool technolog confer,2
4658,appl open downtown austin pop store sxsw even begin appl win sxsw link,2
8426,chanc buy ipad sxsw unless alreadi got one way,1
8099,start googl doodl burn man pac-man beyond let ser get new idea sapo sxsw,1
5174,everyon alreadi one anti-theft protect leav laptop ipad get latt sxsw,1
8330,lotta hipster could meet guy fedora ipad assist stage sxsw,1
7152,tech even begin appl win sxsw link,2
5083,link hear appl open temporari store sxsw via,2
7190,sxsw folk take note ipad sure download dan bricklin app notetak realli sweet thank,2
3876,googl launch major new social network call circl possibl today link sxsw,1
5214,appl set pop- store austin sell bajillion ipad2 sxsw attende link brilliant,2
5415,appl announc pop- store sxsw see take futur pop- store link client,1
8107,vestibul temp-appl store min wait ipad2 64g -- replenish suppli sxsw,2
4618,google/b search smackdown panel giant room enough chair hope search floor-sit sxsw,3
3426,lot chatter around googl new social network circl sxsw -kek,1
1845,watch talk guy hire joni ive appl sxsw industrialdesign,1
6675,sound voic shot exploit appl best buy -day return polici imac brilliant sxsw,1
5590,cameron sinclair spearhead japan disast relief sxsw via twitter iphon link,1
4606,tweet sxsw pretti non exist today thank iphon app fail hootsuit epic replac owllov,0
8235,arriv googl sxsw parti awesom,2
1687,ipad loung recharg see art ipad show daili sxsw austin detail link,1
4659,appl open pop- store austin sixth congress sxsw link ipad2,1
1943,virtualwallet sxsw paypal get physic good cut appl get softwar virtual good,1
7469,origin product devic nut sxsw ipad,3
1768,sxsw 2011 novelti ipad news app fade fast among digit deleg link,1
3668,jut time sxsw group-text war heat fast societi launch new android app updat iphon app link,2
8565,got googl parti speakeasi free drink food come sxsw,1
5079,fyi.. break googl launch major new social network call circles..today link via sxsw socialmedia,1
414,crazi big crowd sxsw appl store sxsw link,1
6959,woah dude sxsw get brand tattoo exchang ipad realli link think,1
8687,appl popup store sxsw link,1
6741,internet blur link ipad fade link sxsw,1
4454,sit floor behind guy fondl new ipad disturb way sxsw,0
2199,give away ipad panel wish luck sxsw,2
1508,world largest ipad sxsw link,2
7739,iphon version flipboard hope summer sxflip sxsw,2
7302,set googl gsdm sxsw parti go -- zing check event sxsurrogates.com come,2
5588,calvin geek charli sheen goddess googl sxsw,1
2009,lone planet free guid austin link iphon sxsw,1
5909,googl launch major new social network call circl possibl today link via sxsw,1
2430,appl 'pop sxsw set temp site link austin atx austinbusi,1
5831,googl launch product sxsw link,1
7553,seat turkey bowl armadillo kill list sxxpress pass acquir could buy ipad sxsw,2
3901,made press room got swag regist ipad hope get meet mike tyson sxsw,1
7974,still use tweeti mac run leopard pariah sxsw wish least android someth make cool,2
3264,googl might launch circl today sxsw link mobile491,1
8256,next life come back ipad women keep hand thing sxsw,2
1876,win ipad sxsw via sxsw link,2
4400,way android parti hewlitt packard badass thing goi free food booz music love sxsw,1
893,hootsuit mobil sxsw updat iphon blackberri android share paul link share,1
8501,ipad tweet ride thru 210 sxsw,2
1810,setup sxsw demo restaur page sign download iphon app check link say sxswi,2
6987,ye updat iphon app song info stream +other also live video stream sxsw link,2
1878,ipad hand exquisit sxsw,2
1907,best schwag seen sxsw batteri charger iphon get one,2
5216,appl open pop store sxsw time ipad2 sale link,1
5962,decid need ipad usguy sxsw agre,2
4319,yup woke iphon finish recharg mean got enough sleep last night right sxsw,1
3174,platform concertgo launch android app time sxsw link sxsw link,1
6652,server challeng huge hit sxsw come booth 400 tri hand win iphon bottl open case beat min,1
4502,anyon find makeshift appl store sxsw yet,2
161,appl sxsw store still ipad short line,2
1221,accord googl marissa mayer futur locat augment realiti contextu discoveri make smartphon smarter sxsw,1
4594,money money money .. appl head sxsw set temporari store austin link via,1
1674,goe search watch googl seem come launch sxsw,1
5655,dawn ipad app week earli help prep sxsw link,2
4382,seattl sxsw peep today replac iphon hand back action,2
2762,iphon mute tag peopl convers mobil sxsw notatsxsw,1
2434,discov new convers icebreak hey new ipad ye .. sxsw social,2
6575,rumor appl open temporari store downtown austin sxsw ipad launch link,1
2802,great blog latest news sxsw .. like open appl store link sxsw2011,2
5108,sxsw realli great social search probabl good idea googl,2
3470,person guid austin sxsw link,1
1566,appl open temporari store friday scarbrough build 6th congress sxsw link,1
217,rumor monger good read googl circl preview sxsw link via socbiz,2
4204,realli need upgrad phone haha iphon app probabl need use sxsw link,2
5441,appl like pay long gadget like mani close system work pnid sxsw,1
8198,spot sxsw man need ipad link sxswi,2
8975,piday googl sxsw booth link,1
7550,thank free drink googl sxsw speakeasi other link,2
4121,cool appl open temporari store sxsw link sxsw,2
2864,prefer news iphon ipad droid app mobil app sxsw,2
1251,listen australian knob celebr journalist shoot -shoot -shoot iphon vid meet celeb sxsw,1
6487,iphon app use south southwest interact link sxsw sxswi,1
9023,appar googl prefer see googl think like seenocreepi sxsw,1
6538,googl launch check servic sxsw provid deal fmsignal sxswi,1
5648,coyn sxsw keep road link,1
3785,open tech talk appl store whore pc right crowd dig -carri sxsw,1
1004,game play swsx.. spot non appl electron sxsw,1
6030,hoot new blog post hootsuit mobil sxsw~updat iphon blackberri android link,1
6427,100 line appl pop- store everyon wait ipad first guy arriv :30am degre badg everywher sxsw,1
3418,evolv novelti game essenti util link via sxsw,1
3260,googl goggl locat could tell exampl histori build look augmentedr sxsw,2
1934,aliv love great talk jonathan dahl minimalistprogram googl marissa mayer marissagoogl sxsw,2
2030,great recap seemingli great sxsw session reliv wonder googl bing panel link,2
4016,facebook killer googl circl announc sxsw interact festiv link googl sxsw,1
1977,ipad sxsw thank fxsw,2
600,grab latest sxsw link saytextson,1
5426,appl head sxsw set temporari store austin link,1
4337,good purchas ipad sxsw see peopl buy white one nice frame present read,1
5546,even begin appl win sxsw link,2
8803,ogilvi sxsw podcast channel open biz itun subscrib daili updat link,1
3257,get new ipad sxsw flash appl store link,2
8921,anyon sxsw wan na bring back window foam link microsoft,1
4976,ipad come sxsw badg,2
4236,valuabl appl ipad app top critic task manag uber ipad day sxsw link,1
3301,haha googl serv pie sxsw booth,1
7920,"appl set ,00-square-foot temporari store sxsw sell new ipad test potenti link socialmedia ipad",1
7102,appl open temporari store downtown austin sxsw ipad launch link sourc statesman.com,1
3187,line ipad2 pop appl store outlandish entir week sxsw,2
3401,aww yeah congrat win last ipad case boyfriend smile sxsw cbatsxsw,2
128,stack ipad2 wait bought sxsw got mine hassl appl handl perfectli link,2
1588,yay flipboard next platform iphon ceo say sxsw,2
7186,reason appl continu surviv exist god enchant sxsw sxswi,0
2231,marissa mayer googl connect digit physic world mobil link sxsw,1
7600,googl circl loom googl nerd 'get social sxsw link via,1
491,photo far best sxsw accessori ipad follow close margarita wink link,2
8967,start sxsw plan last night offici ipad app.. solid resourc still come short schedul,2
5878,googl launch major new social network call circl possibl today link sxsw,1
411,check coyn updat sxsw link via,1
6626,win ipad2 sign link sxsw wantlet,1
5471,appl store downtown austin open til midnight sxsw,1
5169,appl like pay appl like barri diller sxsw acc ballroom pic link,1
8664,cnn launch everywher servic mobil googl comput link sxsw via,1
7001,iphon app keep groov sxsw 2011 link via,2
5044,doubl fist keynot sxsw appl link,1
4509,sxsw indieauthor sander one author talk technolog stori facebook/iphon show stori,1
4356,new moos tracker googl discuss import locat mobil link sxsw,1
8659,wish could head link 1pm cst today win vip access acoust solo set sxsw tonight,1
52,link edchat musedchat sxsw sxswi classic newtwitt,1
3644,take flight away big appl nyc nest bare hatch startup take flight sxsw link sxsw startup,1
7699,fals alarm could googl blush googl launch major new social network call circl link sxsw,1
2116,iphon crash front sxsw appl pop- bestworstthingev,3
5949,great panel /guy googl hotpot social rec def end rec discotalk sxsw sloanxsw,2
74,.. sxsw news yahoo.com loos search traffic new site google.com doubt last tho weird name,1
7900,appl put popup store sxsw hawk ipad think sell one two link,2
1373,-- gsd google..sit tree link sxsw gsdm,1
5185,one thing sxsw good flash mob hive-think appl win sxsw ipad2 link,2
1762,googl map usag mobil see demo new version mobil map nice sxsw,2
1900,laugh loud gadgetzilla fun sxsw festiv time god scare got netbook ipad droid,2
8362,sxsw quot day ipad interfac design .. relat discover ipad digit,1
6319,mingli appl day giveaway regist win sxsw win link,1
4668,appl open temp store friday 6th congress sxsw link,1
6515,best thing heard weekend sxsw gave ipad money japan relief need ipad,2
1574,ran temporari appl store ami sxsw,1
2267,could big googl launch major new social network call circl possibl today link tech sxsw,1
5783,go sxsw find could win tech prize ipad iphon case,1
3739,tri initi carpool ridonkul taxi line geek silent bet everyon would iphon app sxsw,1
5991,free sampler celebr sxsw year includ barton hollow link nice,1
3267,food4thought..juxtapos ipad sxsw rock lybian rebel thwart gorgeou day japan reel,2
6952,win free ipad webdoc.com sxsw,1
6753,iron tee usurp ipad hipster/geek/start- chic fashion item year sxsw,2
3136,novelti ipad news app fade fast among sxsw deleg link,0
2103,android parti .. sxsw lustr pearl bar other link,1
5663,design ipad like design 101 class someon give talk assum ditch previou experi sxsw,1
3298,googl product need condens merissa mayor sxsw confer 2011 link,3
6054,yet walk confer room look like appl think noth els sxsw,0
3507,appl ehphon avail canada sxsw appl aphon canada,1
4639,ipad loung free daili sxsw free coffe ipad art recharg refresh austin detail link,2
3178,queue ipad instead parti honestli geek get grip ipad take sxsw video link,1
3720,mayer make clear googl go straight foursquar gowalla googl hotpot sxsw,1
4969,mass google-z rank /index educ asset lost sea uncatalogu materi present futureof gsdm sxsw,1
6832,updat npr music iphon app song info song live video stream time sxsw link,2
1335,disgust iphon batteri life alreadi blackberri go strong sxsw,0
2656,averag googl map see user come mobil devic becom connect sxsw donlin,1
8711,pack hous google/b search rank hope catfight sxsw qagb,2
3711,good morn everybodi ipad take sxsw video link via mashabl appl,2
1590,great meet meetup post new sxsw medic app link sxswh hcsm,1
7015,phone around blackberri iphon android distant third sxsw,1
5781,go sxsw checkin friend austin location-bas app link iphon,1
4102,gsdm googl parti hook sxsw link,2
2364,googl social network circl come today sxsw link,1
1264,avail today mobil app iphon android blackberri windowsmobil facebook info link sxsw,1
2026,idea time appl store sxsw close tonight,1
4260,atom tom rock cnn grill parti brooklyn googl also food drink fantast sxsw sxswi,1
8263,got custom iphon case sxsw artwork favorit blackbook piec link,2
6816,travel sxsw ipad //2011,1
3940,would give appl stock like slim link sxsw,2
860,geeki love appl open temporari store downtown austin sxsw ipad launch link,2
177,win pictur android googl sxsw link,2
6418,oo appl rumor open temporari store sxsw link,2
6617,walk pop- appl store like walk futur ipad type comput sxsw,1
623,googl host develop day sxsw link sxsw,1
5299,sxsw need best android dev html5/ issu need solv quickli handsom reward love grab,1
6199,friendli remind sxsw attende talk text film slap steal ipad,1
4161,line appl pop- store austin open sxsw link,1
1145,view back line get leagu extraordinari hacker googl event sxsw link,1
3763,agenc push googl direct never would gone say creativ lab strategi director sxsw,2
5444,appl open pop- store sxsw releas ipad quit scene geek power link,2
1627,send earli app access io android glad team help sxsw,1
2596,white ipad2 64gig wifi avail austin sxsw appl popup store right wait,2
2785,get readi mom ipad design boomer link sxsw,1
3800,hey app download android app market head sxsw,0
4704,wow spend minut sxsw line appl popup store sxsw link,1
1132,attend parti sxsw interest peopl wi,1
2824,updat iphon app song info select stream incl live video stream time sxsw link,2
8502,attn appl open temporari store downtown austin sxsw ipad launch link,1
3473,hey mark sleep sxsw bring home shini new ipad would smile,2
4893,talk social media monitor platform sm2 radian6 googl analyt smmnextgen sxsw -- right line convo last night,1
4209,realli hope sxsw would bring android version well mayb someday.. long time,0
7126,look iphon app manag multipl account allow select follow list suggest sxsw,1
4222,awesom lost colleagu left iphon car fail sxsw,1
7826,watch sxsw link,1
3316,ipad design also checkout project magazin guardian eyewit zinio interest concept ref ipad magazin sxsw,1
3393,wow much hirer expect googl map use mobil sxsw,2
851,googl look social signal search result qagb sxsw,1
1679,hope blackberri sprint popup store open get xtra batteri ye still sprint blackberri sxsw appl,1
1177,ipad star gadget sxsw link sxsw,2
2579,kinda giddi theindustryparti googl gsdm final fun come non swsurrog sxsw notpout,2
7028,ton good music free sxsw sampler via link,1
3855,biyt email like googl voic email loveit sxsw startupbu,3
2782,get readi session design ipad interfac lynn teo ballroom austin convent center sxsw,1
8696,anoth super smart move appl link temporari store sxsw appl sxsw,2
9040,googl tri fill void local inform hotpot biz claim provid photo info sxsw,1
5365,browserwar panel without appl like sxsw without parti,2
5394,anoth great panel hilton austin left brain search googl right brain search sxsw,2
5454,appl plan keep austin wire open pop- appl store sxsw link,1
7837,appl temporari retail store sxsw sweet ipad2,2
3161,hope filter intuit via googl launch major new social network call circles.. link sxsw,1
2925,suspens googl launch major new social network call circl possibl today link sxsw,2
1743,go sxsw googl map free hotspot link warn 2009,1
5017,someon go ask bing copi googl search result qagb sxsw seo,1
6346,new ubersoci iphon app store includ uberguid sxsw sponsor mashabl cont link,1
3685,cameron sinclair spearhead japan disast relief sxsw via twitter iphon link socialmedia philanthropi,1
4805,walk pop- appl store like walk futur ipad type comput sxsw,2
6978,yayrt new ubersoci iphon app store includ uberguid sxsw sponsor mashabl link,1
8027,smartyp get ipad coupl minut thank widfi sxsw,1
9022,way love 'all discuss apple-bre midst pre- sxsw mad,2
5464,appl set open popup shop core sxsw action go sell ipad2 sxsw link // danger,1
862,love sxsw appl come cool technolog one ever heard confer,2
9020,funni watch room full peopl hold ipad air take photo like room full tablet stare sxsw,3
8444,watch man game radisson wait next talk ipad android sxsw,1
5218,austinit sxsw check iphon link,1
7695,need workspac book iphon link app sxsw virtualoffic,2
3085,hmm someth seem amiss appl store gsdm sxsw weliveher appl store sxsw link,1
2612,ellen page appear reduc iphon call heart broken sxsw super,1
4663,appl open pop- store austin sxsw link phew begin panic thank steve sxsw,2
3441,line appl store insane.. sxsw,1
3795,hey grill come creat customiz iphon case tweet sxsw,2
6930,said ipad photo appl store sxsw link,1
2091,gear sxsw interact trade show across googl link,1
259,sxsw app iphon ridicul person planner next day,2
1434,dear sxsw matt cutt googl may want provid larger room salon hilton sayin sxsw sxswi,1
3673,stand back iphon plug laptop connect readi everyth great one happi gsdm sxsw,1
3894,panelist texa observ call ipad lean back devic sxsw newsapp 'mconfus,3
6764,hand judg pop- store constant line appl ipad2 clearli break sxsw,2
4221,look like could get ipad2 link appl sxsw,2
1541,nice link killer shot got last night nokiaconnect concert sxsw,1
3676,100 line appl pop- store everyon wait ipad first guy arriv :30am degre badg everywher sxsw,2
7419,pop- appl store sell ipad2 sxsw line insan link,1
8652,never thought sit floor austin convent center best place plug iphon charger sxsw,1
2162,spasmat rockin aclu googl parti sxsw,2
5165,googl map usag mobil marissa mayer sxsw,1
5586,buy ipad2 turn ipad1 appl store wipe clean donat school mrs. job idea appl ipad2 sxsw,2
3188,life get ipad sync session partial iphon fine ipad decid want sxsw,0
7835,itun free sxsw sampler featur select year perform link,1
7750,head sxsw austin guid iphon free limit time link,1
6324,morn everyon ipad giveaway sxsw close shortli need sign link enter,1
3786,new ubersoci iphon app store includ uberguid sxsw link,1
3374,meet guy bought first ipad sxsw appl pop- store link via,1
5887,googl launch major new social network call circl possibl today link sxsw via,1
3235,eye grill chees stand session mom ipad design boomer sxsw 4hb cheatday,1
5593,cameron sinclair spearhead japan disast relief sxsw via twitter iphon link sxsw4jp archforhuman,1
5918,googl demo leagu extraordinari hacker cool stuff like web app googl sxsw lxh,2
6156,ipad deck kill sxsw,1
7958,saw go sxsw download groundlink app ride limo austin link see booth 437,1
4174,go listen former cowork speak trip mar nasa ipad time sxsw,1
7640,whoa dude front use googl wave sxsw xplat,2
1095,social site like delici often better result googl bing qagb sxsw,0
879,great mental imag peopl session take photo ipad air.. doingitwrong sxsw,2
7933,epicuri flipboard cnn wire moma exampl good ipad design sxsw link,2
4481,gon na leav sxsw tomorrow 5pm purchas ipad2 map store link,1
5554,best brand market sxsw solar power carousel rock roll trailer park appl ipad2 pop- shop,2
990,attend panel better live cloud comput present googl jon wiley sxsw,1
2263,blackberri app sxsw pl let know..cheers..wil iphon too.. smile,3
2304,.. law averag better buzz googl circl __ sxsw,2
1149,follow buzz hee hee googl drip feed inform facebook rival circl sxsw,1
5652,danc googl 80 party.. truth need girl joint sxsw link,1
7020,6th congress dude creativ save ipad url sxsw link,2
1288,want use video sxsw talk today need abl download ipad know link,1
1624,shame confirm appl store week popup austin sxsw ./v7jwekn gave credit,1
1275,appl two austin store week downtown presenc chang sxsw popup store link,2
3406,less hour appl store link line link sxsw ipad2,1
3435,free itun store track sxsw featur artists.. link grab gone.. thank appl,2
894,hootsuit mobil sxsw updat iphon blackberri android whether get friendli .. link,1
5937,googl rout around traffic function save user year everi day marissa mayer sxsw,2
7625,make sure pack everyth need sxsw iphon ipad charger busi card pant miss anyth,1
7677,sxsw tri day ipad macbook pro experi heart real keyboard,0
7972,socialmus android avail geniu lookalik music listen appcircu sxsw,2
7531,watch ear austin convent center today fam.. show new iphon game sxsw,2
2451,head sxsw hear talk integr social network dynam team synergi got ipad readi,2
6941,googl reveal new social network call circl googl facebook twitter sxsw link via,1
4720,know time iphon blackberri camera hotel clock say differ time austin texa sxsw -- time,1
3205,close front ipad2 line sxsw appl popup store,1
1935,sudden realiz session news publish question ipad design share idea via app store sxsw sxswi,1
8450,enjoy rooftop terrac speakeasi reassur 'extraordinari hack googl meant soft couch bar sxsw,1
4374,realli tempt get ipad sxsw,2
2598,dgtltribe sxsw openbeta6 ipad give-away fantast go squeez ..,2
2415,bjdproduct appl head sxsw set temporari store austin link tech,1
4387,put first sticker mac sign iphon beta sxsw link,1
7366,300 peopl line appl store downtown austin ipad2 sxsw,1
8474,time next week googl parti sxsw,2
5826,googl hotpot= yelp killer impress integr person recommend realli fast sxsw,2
4442,billion mile year driven googl navig mobil sxsw,1
4950,googl map usag mobil 150 million mobil user sxsw via,2
1548,googl circl inde go sxsw like releas googl may,1
6861,walkin street navig via googl tweet random guy yelp welcom sxsw usguy,1
3457,hear design ipad interfac new navig schema sxsw link uxd,1
3476,hey sxsw life give food poison pitch food poison iphon app pass ventur capitalist,1
8352,guy get tattoo compani logo win ipad .. link sxsw,2
4143,barri diller newsbeast merger might work barri diller.. link news barry_dil iac newsweek sxsw cyber iphon,1
3900,love googl said want know sxsw,1
7154,pop store pop everywher confirm appl store week popup austin sxsw cont link,1
2400,egyptian content flood googl put two server web came back sxsw sxswsa,1
3586,dang touch ipad want *sigh* sxsw,2
1161,unload ipad link sxsw appl ipad2,1
7921,appl set 500 sqft store sxsw sell ipad2 link,1
7869,iphon gp mess think yonker almost good sxsw link,0
8587,googl hotpot- rate restaur get person reco eat think foursquar yelp etc cover alreadi sxsw,2
1136,pre-ord 'humor bee catch month link sxsw,1
718,gamesalad topic dutch podcast link gssxsw sxsw sxsw2011 sxswnl,1
3389,lunch cnngrill view html5 dev trench android pain io sleek sxsw,0
6730,sxsw appl pop- store nut still pack link,1
1485,begins.. stori cool sxsw app also appl launch ipad temp store stay tuned.. love sxsw,2
6570,rumor appl open temporari store downtown austin sxsw ipad2 launch link,2
786,googl launch major new social network call circl possibl today link sxsw,1
7848,qrafter better paid free code app scan vcard also download qrcode iphon sxsw,2
5681,domo io android got releas domo tonchidot boom sxsw,1
6406,come build custom map googl map night sxsw organ parti itinerari product,1
8015,design babi boomer john mcree ipad design sxsw yourmom,3
7954,san listen other say happen ihearnetwork android sxsw yoroshiku onegai itashimasu,1
2931,** love appl pop- store sxsw .. one question bring truck signal pleas say ye,2
8866,sxsw crowd swarm ipad2 launch link via sxsw2011 appl,2
7422,rumor appl set temporari store ipad2 releas near sxsw convent center downtown austin link sxsw ipad2,1
3382,technolog appl save sxsw set open pop- store despit two austin texa locat .. link tech,2
7782,true best hungri sxsw tip mekong river great vietnames link 6th till 11pm via,1
3024,texa observ tomlinson say would doubl revenu per issu ipad subscript newsapp sxsw,2
1170,use ipad help brit find hotel austin goodde sxsw win,2
7548,sxsw csr report janecek microsoft give chariti appl give noth everyon room iphon drive decis,0
2376,pretti excit iphon stop work sxsw,0
8415,sxsw folk pretti kool-aid-drink bunch think android tablet hardcor linux nerd let know,1
8101,sxsw startup elev pitch minut ogilvi sydney sxsw podcast ep5 ausxsw link,1
6451,post sxswi 2011. day bpm sxsw link -surpris run bpm folk pop- appl store,1
1127,wait 6th congress get ipad appl open pop- store austin sxsw tcrn./eb5fj,1
4609,like see appli technolog art project sxsw,1
1745,go sxsw need lift airport regist free shuttl link,1
7021,googl disavow plan launch sxsw,1
3679,wander googl doodl present see present fun sxsw,2
1641,appl android thing go tomorrow sxsw,1
4485,test ncaa mmod ipad app sxsw session flawless livesteam bracket show atrix make sens mute though,2
7304,slap face link code valid :59p // infektd sxsw necro,1
3867,discovr avail iphon thank sxsw,2
2867,sit behind dude barcod tattoo neck control urg scan iphon sxsw,1
1825,line front secret appl ipad store congress ave long line sbux longer sxsw,1
3220,mullenweg admit iphon app wordpress good yet true respect honesti awar sxsw,0
4814,ipad envi greater waa sxsw,2
8071,contactless iphon payment system triall visa anz bank due appl boycot exist nfc link sxsw,1
2302,remind abt valu googl zeitgeist link sxsw,1
1549,googl launch major new social network call circl rww./f6bcet sxsw,1
6295,marissa mayer googl connect digit physic world mobil link sxsw,1
1992,sxsw need get ipad right away appl open pop- store west 6th congress link,1
1259,switch offic ipad next session flipboard gamechang pass fad like one sxsw,1
